playerID,yearID,teamID,G,AB,H,BB,HR,BA,OBP,SLG,OPS,salary,Salary_per_OBP,Salary_per_OPS,OBP_Value_Score,OPS_Value_Score
alfoned01,2001,NYN,124,457,111,51,17,0.24288840262582057,0.3223938223938224,0.4026258205689278,0.7250196429627502,5750000,17835329.341317363,7930819.607180521,1.3341152315647709,1.3534806786459224
alfoned01,2002,NYN,135,490,151,62,16,0.3081632653061224,0.3914590747330961,0.45918367346938777,0.8506427482024839,6200000,15838181.818181818,7288606.1899679825,2.159358196858396,1.9441880903849857
alfoned01,2003,SFN,142,514,133,58,13,0.2587548638132296,0.3344768439108062,0.39105058365758755,0.7255274275683937,4000000,11958974.358974358,5513230.579588157,2.11529652305614,1.904668874492334
alfoned01,2004,SFN,139,519,150,46,11,0.28901734104046245,0.3501742160278746,0.40655105973025046,0.7567252757581251,6500000,18562189.054726366,8589643.042500433,1.5403332213833123,1.3699004401564148
alfoned01,2005,SFN,109,368,102,27,2,0.27717391304347827,0.3266832917705736,0.3451086956521739,0.6717919874227475,7500000,22958015.26717557,11164170.071115145,1.0834475171987044,0.8092866109808553
alicelu01,1993,SLN,115,362,101,47,3,0.27900552486187846,0.3619047619047619,0.3729281767955801,0.734832938700342,160000,442105.2631578948,217736.5651068705,23.546374119060197,17.50625106669942
alicelu01,1995,BOS,132,419,113,63,6,0.26968973747016706,0.3674698795180723,0.3747016706443914,0.7421715501624637,800000,2177049.1803278686,1077917.9016291818,10.637449743130716,7.822105267782341
alicelu01,1996,SLN,129,380,98,52,5,0.2578947368421053,0.34988713318284426,0.3815789473684211,0.7314660805512654,750000,2143548.3870967743,1025338.0436106711,9.71813027993817,7.831813180822199
alicelu01,1997,ANA,128,388,98,69,5,0.25257731958762886,0.3747323340471092,0.36855670103092786,0.743289035078037,650000,1734571.4285714286,874491.5763916217,12.908267822011517,9.059908009759825
alicelu01,1998,TEX,101,259,71,37,6,0.27413127413127414,0.3717105263157895,0.4247104247104247,0.7964209510262141,750000,2017699.1150442476,941713.0463903552,11.470423957091878,9.970142870517591
alicelu01,2000,TEX,139,540,159,59,6,0.29444444444444445,0.3649754500818331,0.40370370370370373,0.7686791537855369,750000,2054932.735426009,975699.6743133373,10.92963584829437,9.05687634790743
alicelu01,2001,KCA,113,387,106,23,4,0.2739018087855297,0.3204819277108434,0.3669250645994832,0.6874069923103265,800000,2496240.601503759,1163793.8062155235,7.031526779394428,6.099015741606492
allench01,1999,MIN,137,481,133,37,10,0.2765072765072765,0.32950191570881227,0.39501039501039503,0.7245123107192073,200000,606976.7441860465,276047.75935617223,16.46758300963955,15.492688507545791
allenje01,1997,PIT,108,369,94,44,3,0.25474254742547425,0.3403755868544601,0.33875338753387535,0.6791289743883355,160000,470068.96551724133,235595.89714767455,19.736245100020327,13.464433340360735
alomaro01,1990,SDN,147,586,168,48,6,0.28668941979522183,0.34009360374414976,0.38054607508532423,0.720639678829474,390000,1146743.119266055,541185.8539811076,13.397648801659145,11.213108215587038
alomaro01,1991,TOR,161,637,188,57,9,0.29513343799058084,0.3541963015647226,0.4364207221350079,0.7906170236997305,1300000,3670281.124497992,1644285.3632427333,6.668259146595564,6.479387918965106
alomaro01,1992,TOR,152,571,177,87,8,0.30998248686514884,0.4045112781954887,0.4273204903677758,0.8318317685632646,2983333,7375154.070631971,3586461.965924669,4.597324721680861,3.629802794457094
